"","site_type","allele_freq","dist_bin","mean_D","mean_r2","mean_D_prime","num_pairs","s_ben","s_del","rho_exp","mu_exp","theta","h_del","h_ben","model","num_sites"
"2625","syn","int",400,0.00214460541364849,0.0924599078133371,-0.368381907051121,23607,0.1,0.001,6,6,0,0.5,0.5,3,1
"2626","nonsyn","int",400,0.00247164041939931,0.0900725062134584,-0.56718946035079,23939,0.1,0.001,6,6,0,0.5,0.5,3,1
"2627","syn","common",400,0.0073656420462922,0.192733466143789,0.00356484774393494,13566,0.1,0.001,6,6,0,0.5,0.5,3,1
"2628","nonsyn","common",400,0.021597696364141,0.255923672429624,0.0189128856640921,3603,0.1,0.001,6,6,0,0.5,0.5,3,1
"2629","syn","rare",450,0.000649866220052695,0.045776577623172,-0.745411511371879,48961,0.1,0.001,6,6,0,0.5,0.5,3,1
"2630","nonsyn","rare",450,0.000597324799074525,0.0416716669330136,-0.860685131477115,131392,0.1,0.001,6,6,0,0.5,0.5,3,1
"2631","syn","int",450,0.00161719336736847,0.0851100915804478,-0.377855636228314,23701,0.1,0.001,6,6,0,0.5,0.5,3,1
"2632","nonsyn","int",450,0.00232162613157565,0.0842491214351191,-0.563109677099372,23971,0.1,0.001,6,6,0,0.5,0.5,3,1
"2633","syn","common",450,0.00747179003021148,0.177101470863282,0.0150958816593073,13240,0.1,0.001,6,6,0,0.5,0.5,3,1
"2634","nonsyn","common",450,0.0251119386331939,0.249088416506606,0.0559699492075999,3585,0.1,0.001,6,6,0,0.5,0.5,3,1
"2635","syn","rare",500,0.000594131100673882,0.0443170531078658,-0.746556547573304,48970,0.1,0.001,6,6,0,0.5,0.5,3,1
"2636","nonsyn","rare",500,0.000524439019163656,0.0389939427714906,-0.86370637262284,130664,0.1,0.001,6,6,0,0.5,0.5,3,1
"2637","syn","int",500,0.00162731004404156,0.0798858527897389,-0.371193892788328,23387,0.1,0.001,6,6,0,0.5,0.5,3,1
"2638","nonsyn","int",500,0.00203676950087785,0.0812026178380693,-0.558158462095748,23922,0.1,0.001,6,6,0,0.5,0.5,3,1
"2639","syn","common",500,0.00705554878513215,0.166285002276528,0.00710691691303348,13129,0.1,0.001,6,6,0,0.5,0.5,3,1
"2640","nonsyn","common",500,0.0243732358729266,0.238890038783122,0.0520041044294935,3557,0.1,0.001,6,6,0,0.5,0.5,3,1
"2641","syn","rare",550,0.00059234229586678,0.0417344068252327,-0.743866966572679,48461,0.1,0.001,6,6,0,0.5,0.5,3,1
"2642","nonsyn","rare",550,0.000559003105306421,0.0397729812860631,-0.860174183410622,131388,0.1,0.001,6,6,0,0.5,0.5,3,1
"2643","syn","int",550,0.00162995520716685,0.0747841347818483,-0.362632999822511,23218,0.1,0.001,6,6,0,0.5,0.5,3,1
"2644","nonsyn","int",550,0.00193659039286616,0.0785537706330852,-0.556989079037041,23774,0.1,0.001,6,6,0,0.5,0.5,3,1
"2645","syn","common",550,0.00706442820161413,0.15414193941592,0.0124325645005136,13134,0.1,0.001,6,6,0,0.5,0.5,3,1
"2646","nonsyn","common",550,0.0197044309296264,0.225142017561238,0.0259292648680876,3453,0.1,0.001,6,6,0,0.5,0.5,3,1
"2647","syn","rare",600,0.000601748739185699,0.0416302240462293,-0.741392306157895,48778,0.1,0.001,6,6,0,0.5,0.5,3,1
"2648","nonsyn","rare",600,0.00050036164425545,0.037639691014823,-0.863919212855696,130515,0.1,0.001,6,6,0,0.5,0.5,3,1
"2649","syn","int",600,0.00143376088746371,0.0710982302043127,-0.361792316822409,23077,0.1,0.001,6,6,0,0.5,0.5,3,1
"2650","nonsyn","int",600,0.00202031076581576,0.075082955836829,-0.552637860597604,23426,0.1,0.001,6,6,0,0.5,0.5,3,1
"2651","syn","common",600,0.00427760955569081,0.14317794221551,-0.00717141432909082,13144,0.1,0.001,6,6,0,0.5,0.5,3,1
"2652","nonsyn","common",600,0.0268065093803297,0.225376751479625,0.070296353181222,3518,0.1,0.001,6,6,0,0.5,0.5,3,1
"2653","syn","rare",650,0.00051304681504221,0.0384680263882058,-0.750116797728932,48211,0.1,0.001,6,6,0,0.5,0.5,3,1
"2654","nonsyn","rare",650,0.000478362340865873,0.0366572600936333,-0.865118340558827,130943,0.1,0.001,6,6,0,0.5,0.5,3,1
"2655","syn","int",650,0.00145525952750474,0.0694225151895793,-0.348112656099887,23196,0.1,0.001,6,6,0,0.5,0.5,3,1
"2656","nonsyn","int",650,0.00169235760026963,0.0722686191709254,-0.549011876912159,23736,0.1,0.001,6,6,0,0.5,0.5,3,1
"2657","syn","common",650,0.00524438253701725,0.138228488876681,-5.11983255506021e-05,13102,0.1,0.001,6,6,0,0.5,0.5,3,1
"2658","nonsyn","common",650,0.0184339800285307,0.203808954795825,0.0221629423618329,3505,0.1,0.001,6,6,0,0.5,0.5,3,1
"2659","syn","rare",700,0.000499352411496238,0.037259493796252,-0.752827355616546,48642,0.1,0.001,6,6,0,0.5,0.5,3,1
"2660","nonsyn","rare",700,0.000462399926170316,0.0356497667027458,-0.865157911511536,130029,0.1,0.001,6,6,0,0.5,0.5,3,1
"2661","syn","int",700,0.00106951757258241,0.0634665013774663,-0.353348640447086,22905,0.1,0.001,6,6,0,0.5,0.5,3,1
"2662","nonsyn","int",700,0.00191116118882606,0.069689036328745,-0.542335095166131,23519,0.1,0.001,6,6,0,0.5,0.5,3,1
"2663","syn","common",700,0.00614402525651144,0.133720147228771,0.00535072526088198,12670,0.1,0.001,6,6,0,0.5,0.5,3,1
"2664","nonsyn","common",700,0.0207778546712803,0.203929836974903,0.0340868861887623,3468,0.1,0.001,6,6,0,0.5,0.5,3,1
"2665","syn","rare",750,0.000495902641118591,0.0372530767124695,-0.750443220938639,48275,0.1,0.001,6,6,0,0.5,0.5,3,1
"2666","nonsyn","rare",750,0.00045470771497414,0.0350497900149419,-0.864227799052532,130318,0.1,0.001,6,6,0,0.5,0.5,3,1
"2667","syn","int",750,0.00165330573165998,0.0639669438143248,-0.343022647715586,23187,0.1,0.001,6,6,0,0.5,0.5,3,1
"2668","nonsyn","int",750,0.0016692014403728,0.0666878408277104,-0.539952423976776,23605,0.1,0.001,6,6,0,0.5,0.5,3,1
"2669","syn","common",750,0.00411398242476087,0.127460115080731,0.000771508729813307,12859,0.1,0.001,6,6,0,0.5,0.5,3,1
"2670","nonsyn","common",750,0.0224550889877642,0.199469033609975,0.0515722416925862,3596,0.1,0.001,6,6,0,0.5,0.5,3,1
"2671","syn","rare",800,0.000461430058284763,0.0353966789797088,-0.750061723806106,48040,0.1,0.001,6,6,0,0.5,0.5,3,1
"2672","nonsyn","rare",800,0.000410058722516942,0.0336074390811644,-0.866070308935992,130444,0.1,0.001,6,6,0,0.5,0.5,3,1
"2673","syn","int",800,0.00101055065887076,0.0580577553127842,-0.354428287315606,22918,0.1,0.001,6,6,0,0.5,0.5,3,1
"2674","nonsyn","int",800,0.00143929273084479,0.0645231014046323,-0.543081854335954,23414,0.1,0.001,6,6,0,0.5,0.5,3,1
"2675","syn","common",800,0.00419041063746578,0.119325878698134,-0.00145654002560096,12785,0.1,0.001,6,6,0,0.5,0.5,3,1
"2676","nonsyn","common",800,0.0230187303402917,0.197340753492879,0.0554197046635203,3497,0.1,0.001,6,6,0,0.5,0.5,3,1
"2677","syn","rare",850,0.00045147812376823,0.0355229636807869,-0.750543930159426,48203,0.1,0.001,6,6,0,0.5,0.5,3,1
"2678","nonsyn","rare",850,0.000417141979102643,0.0338188136036452,-0.865955963444061,130160,0.1,0.001,6,6,0,0.5,0.5,3,1
"2679","syn","int",850,0.00151712355633036,0.058907241349566,-0.336448707957663,22945,0.1,0.001,6,6,0,0.5,0.5,3,1
"2680","nonsyn","int",850,0.00173868330464716,0.0646690086929748,-0.532176196417982,23240,0.1,0.001,6,6,0,0.5,0.5,3,1
"2681","syn","common",850,0.0045483137254902,0.117306411107941,-0.00057720069656142,12750,0.1,0.001,6,6,0,0.5,0.5,3,1
"2682","nonsyn","common",850,0.023981180919139,0.191516022732576,0.0696025974138466,3438,0.1,0.001,6,6,0,0.5,0.5,3,1
"2683","syn","rare",900,0.00046902328281467,0.0349994177429017,-0.746368403027026,48233,0.1,0.001,6,6,0,0.5,0.5,3,1
"2684","nonsyn","rare",900,0.000395871333876747,0.0328919651723729,-0.867070222378467,130042,0.1,0.001,6,6,0,0.5,0.5,3,1
"2685","syn","int",900,0.000867634015069968,0.0552246758807871,-0.347230664052722,23225,0.1,0.001,6,6,0,0.5,0.5,3,1
"2686","nonsyn","int",900,0.00132524651479089,0.0616797071595861,-0.536941459501998,23528,0.1,0.001,6,6,0,0.5,0.5,3,1
"2687","syn","common",900,0.00545104125736739,0.112373543734451,0.00936548334989242,12725,0.1,0.001,6,6,0,0.5,0.5,3,1
"2688","nonsyn","common",900,0.0213565978198508,0.187155424883718,0.0441702079995445,3486,0.1,0.001,6,6,0,0.5,0.5,3,1
"2689","syn","rare",950,0.000429176752943124,0.0334328735172237,-0.751330230226958,48333,0.1,0.001,6,6,0,0.5,0.5,3,1
"2690","nonsyn","rare",950,0.000392279778435855,0.032250092352299,-0.866927091486546,130346,0.1,0.001,6,6,0,0.5,0.5,3,1
"2691","syn","int",950,0.00128851131261555,0.0539103554585021,-0.331715615460032,22718,0.1,0.001,6,6,0,0.5,0.5,3,1
"2692","nonsyn","int",950,0.0013585962043293,0.0582959935612167,-0.532229838450036,23237,0.1,0.001,6,6,0,0.5,0.5,3,1
"2693","syn","common",950,0.00418477133427628,0.107800313056998,-0.000332011197497584,12726,0.1,0.001,6,6,0,0.5,0.5,3,1
"2694","nonsyn","common",950,0.0234918737211342,0.184250986402551,0.0615481776379822,3421,0.1,0.001,6,6,0,0.5,0.5,3,1
"2695","syn","rare",1000,0.000442020391177695,0.033825144952328,-0.754894266386238,48060,0.1,0.001,6,6,0,0.5,0.5,3,1
"2696","nonsyn","rare",1000,0.000381583613432422,0.0320488190348615,-0.867672497598019,129716,0.1,0.001,6,6,0,0.5,0.5,3,1
"2697","syn","int",1000,0.000899661597960798,0.0516037385232527,-0.337483225864663,22754,0.1,0.001,6,6,0,0.5,0.5,3,1
"2698","nonsyn","int",1000,0.00122009704985614,0.0565291088645716,-0.532105529433646,23287,0.1,0.001,6,6,0,0.5,0.5,3,1
"2699","syn","common",1000,0.00357012375249501,0.104257646196497,-0.00440579601427344,12525,0.1,0.001,6,6,0,0.5,0.5,3,1
"2700","nonsyn","common",1000,0.0202832080924856,0.174902014735092,0.0418291613875785,3460,0.1,0.001,6,6,0,0.5,0.5,3,1
"2701","syn","rare",1050,0.000372050010332713,0.0320824687143764,-0.752757510882756,48390,0.1,0.001,6,6,0,0.5,0.5,3,1
"2702","nonsyn","rare",1050,0.000379477872942347,0.031564666507265,-0.866831588461717,128666,0.1,0.001,6,6,0,0.5,0.5,3,1
"2703","syn","int",1050,0.000971728346283858,0.0491097499934235,-0.340193426631952,22779,0.1,0.001,6,6,0,0.5,0.5,3,1
"2704","nonsyn","int",1050,0.00123860998882489,0.0580594898745893,-0.529216974509204,23266,0.1,0.001,6,6,0,0.5,0.5,3,1
"2705","syn","common",1050,0.00472114258204285,0.10204512015575,0.00197553600140967,12463,0.1,0.001,6,6,0,0.5,0.5,3,1
"2706","nonsyn","common",1050,0.0211943594359436,0.170113118821493,0.0461093317881774,3333,0.1,0.001,6,6,0,0.5,0.5,3,1
"2707","syn","rare",1100,0.000371614341445291,0.0312868621466435,-0.756348549738033,48447,0.1,0.001,6,6,0,0.5,0.5,3,1
"2708","nonsyn","rare",1100,0.000358391311069883,0.0308490492664947,-0.868020133385433,129360,0.1,0.001,6,6,0,0.5,0.5,3,1
"2709","syn","int",1100,0.000908627655415092,0.0466574068154202,-0.328803815228121,23019,0.1,0.001,6,6,0,0.5,0.5,3,1
"2710","nonsyn","int",1100,0.0013685325921744,0.0559508635567334,-0.519081221501788,23027,0.1,0.001,6,6,0,0.5,0.5,3,1
"2711","syn","common",1100,0.00507090332805071,0.0986699774716057,0.00620440168351348,12620,0.1,0.001,6,6,0,0.5,0.5,3,1
"2712","nonsyn","common",1100,0.0205774739970282,0.173813493012725,0.0451948373597144,3365,0.1,0.001,6,6,0,0.5,0.5,3,1
"2713","syn","rare",1150,0.000386065795216027,0.0304082438579736,-0.755381181149249,48119,0.1,0.001,6,6,0,0.5,0.5,3,1
"2714","nonsyn","rare",1150,0.000367829238262647,0.0310770673511949,-0.866817140124472,129139,0.1,0.001,6,6,0,0.5,0.5,3,1
"2715","syn","int",1150,0.000785630887621069,0.0467925829015848,-0.331449311482814,22611,0.1,0.001,6,6,0,0.5,0.5,3,1
"2716","nonsyn","int",1150,0.00119639157458564,0.0539024858058468,-0.518007858032775,23168,0.1,0.001,6,6,0,0.5,0.5,3,1
"2717","syn","common",1150,0.00373787217149663,0.0930505801904231,0.00345956096401746,12595,0.1,0.001,6,6,0,0.5,0.5,3,1
"2718","nonsyn","common",1150,0.0206697032030561,0.164912622310325,0.0442584813763986,3403,0.1,0.001,6,6,0,0.5,0.5,3,1
"2719","syn","rare",1200,0.000355552306149733,0.0294916572750564,-0.752851196994147,47872,0.1,0.001,6,6,0,0.5,0.5,3,1
"2720","nonsyn","rare",1200,0.000355393601836912,0.029921948360461,-0.867034503136569,128912,0.1,0.001,6,6,0,0.5,0.5,3,1
"2721","syn","int",1200,0.000948050120905694,0.0446418886880177,-0.332482876334776,22745,0.1,0.001,6,6,0,0.5,0.5,3,1
"2722","nonsyn","int",1200,0.00129939761646804,0.0546811025419381,-0.509388648451683,23075,0.1,0.001,6,6,0,0.5,0.5,3,1
"2723","syn","common",1200,0.00352515313022035,0.0928514531570251,-0.00143015198998046,12571,0.1,0.001,6,6,0,0.5,0.5,3,1
"2724","nonsyn","common",1200,0.0218255448997384,0.167763180247009,0.0670565910724611,3441,0.1,0.001,6,6,0,0.5,0.5,3,1
"2725","syn","rare",1300,0.000339220562114722,0.0284176661389631,-0.758141572523613,95710,0.1,0.001,6,6,0,0.5,0.5,3,1
"2726","nonsyn","rare",1300,0.000323257673999643,0.0290982595034761,-0.869476524103943,257558,0.1,0.001,6,6,0,0.5,0.5,3,1
"2727","syn","int",1300,0.000763831193145525,0.044718727232301,-0.327351981870142,45401,0.1,0.001,6,6,0,0.5,0.5,3,1
"2728","nonsyn","int",1300,0.00125604300329461,0.0524155162950624,-0.509219317681848,46136,0.1,0.001,6,6,0,0.5,0.5,3,1
"2729","syn","common",1300,0.00490306403302841,0.092397989773013,0.00740033144488368,24706,0.1,0.001,6,6,0,0.5,0.5,3,1
"2730","nonsyn","common",1300,0.0200581088908196,0.163130979661297,0.0455733970814714,6906,0.1,0.001,6,6,0,0.5,0.5,3,1
"2731","syn","rare",1400,0.00036008552499921,0.0287874356521654,-0.753417485374424,94943,0.1,0.001,6,6,0,0.5,0.5,3,1
"2732","nonsyn","rare",1400,0.000327852588744185,0.0286903964557654,-0.868076013184858,257538,0.1,0.001,6,6,0,0.5,0.5,3,1
"2733","syn","int",1400,0.00086648635466779,0.042435718459371,-0.317166093657821,45107,0.1,0.001,6,6,0,0.5,0.5,3,1
"2734","nonsyn","int",1400,0.00120714084293182,0.050743725913284,-0.505966335567028,46101,0.1,0.001,6,6,0,0.5,0.5,3,1
"2735","syn","common",1400,0.0036703709690455,0.0865608644383271,0.00153540876191735,24746,0.1,0.001,6,6,0,0.5,0.5,3,1
"2736","nonsyn","common",1400,0.0228924687409131,0.161461216629558,0.0658581484492166,6878,0.1,0.001,6,6,0,0.5,0.5,3,1
"2737","syn","rare",1500,0.000331534851491386,0.0277660217553672,-0.752315442690716,95247,0.1,0.001,6,6,0,0.5,0.5,3,1
"2738","nonsyn","rare",1500,0.000300681042941919,0.0278224064625488,-0.869437992607774,256812,0.1,0.001,6,6,0,0.5,0.5,3,1
"2739","syn","int",1500,0.00078523047559866,0.0406370185968535,-0.315688427793452,45059,0.1,0.001,6,6,0,0.5,0.5,3,1
"2740","nonsyn","int",1500,0.00116866665230411,0.0490846415167196,-0.501471837768641,46417,0.1,0.001,6,6,0,0.5,0.5,3,1
"2741","syn","common",1500,0.00433841667001891,0.0853763678911119,0.00530393381965439,24859,0.1,0.001,6,6,0,0.5,0.5,3,1
"2742","nonsyn","common",1500,0.0195504464939248,0.153191101378842,0.0462312032744463,6831,0.1,0.001,6,6,0,0.5,0.5,3,1
"2743","syn","rare",1600,0.000320979309033682,0.0270194183257907,-0.752067480637106,94679,0.1,0.001,6,6,0,0.5,0.5,3,1
"2744","nonsyn","rare",1600,0.000315718305029265,0.0275562010938463,-0.866793918316887,256618,0.1,0.001,6,6,0,0.5,0.5,3,1
"2745","syn","int",1600,0.000720183997148713,0.039345737083527,-0.314457878855869,44892,0.1,0.001,6,6,0,0.5,0.5,3,1
"2746","nonsyn","int",1600,0.00110464329843272,0.0469155172543087,-0.495031512505182,46131,0.1,0.001,6,6,0,0.5,0.5,3,1
"2747","syn","common",1600,0.00282970403802372,0.0807317972889283,-0.00155731152296233,25037,0.1,0.001,6,6,0,0.5,0.5,3,1
"2748","nonsyn","common",1600,0.0212890537760799,0.150715892286435,0.0619557838183022,6806,0.1,0.001,6,6,0,0.5,0.5,3,1
"2749","syn","rare",1700,0.000310840457797457,0.0266911265431742,-0.751064118465721,94627,0.1,0.001,6,6,0,0.5,0.5,3,1
"2750","nonsyn","rare",1700,0.000275944298373746,0.0264398982167721,-0.869602959250064,256725,0.1,0.001,6,6,0,0.5,0.5,3,1
"2751","syn","int",1700,0.000699204338356225,0.0378234146557414,-0.310111404454162,44994,0.1,0.001,6,6,0,0.5,0.5,3,1
"2752","nonsyn","int",1700,0.00102226497595103,0.0454707663614942,-0.494412417379878,45740,0.1,0.001,6,6,0,0.5,0.5,3,1
"2753","syn","common",1700,0.00359307046103139,0.0786357362460579,0.00021952097342354,24879,0.1,0.001,6,6,0,0.5,0.5,3,1
"2754","nonsyn","common",1700,0.0192042722451385,0.146470232986039,0.0466409340454535,6788,0.1,0.001,6,6,0,0.5,0.5,3,1
"2755","syn","rare",1800,0.000264775852078175,0.0250808357919961,-0.755495017954996,94915,0.1,0.001,6,6,0,0.5,0.5,3,1
"2756","nonsyn","rare",1800,0.000292097250144018,0.0263192207657307,-0.867919381034502,255177,0.1,0.001,6,6,0,0.5,0.5,3,1
"2757","syn","int",1800,0.000582776887464388,0.0367257770048776,-0.311691557797954,44928,0.1,0.001,6,6,0,0.5,0.5,3,1
"2758","nonsyn","int",1800,0.00110086707708315,0.044745141595478,-0.487410019618,46132,0.1,0.001,6,6,0,0.5,0.5,3,1
"2759","syn","common",1800,0.00303246648360523,0.076887379464099,-0.0035879573569465,24764,0.1,0.001,6,6,0,0.5,0.5,3,1
"2760","nonsyn","common",1800,0.0192610938654841,0.142620562167734,0.0467552414691391,6765,0.1,0.001,6,6,0,0.5,0.5,3,1
"2761","syn","rare",1900,0.000275365203031715,0.024568397822558,-0.759784864348508,94468,0.1,0.001,6,6,0,0.5,0.5,3,1
"2762","nonsyn","rare",1900,0.000269177233067604,0.0258243328352045,-0.868642439633692,254896,0.1,0.001,6,6,0,0.5,0.5,3,1
"2763","syn","int",1900,0.000665461190081162,0.0358042489364064,-0.308447912471178,44602,0.1,0.001,6,6,0,0.5,0.5,3,1
"2764","nonsyn","int",1900,0.000886857521830441,0.0432877976202706,-0.489018132522316,45235,0.1,0.001,6,6,0,0.5,0.5,3,1
"2765","syn","common",1900,0.00327313372281727,0.0746584699851616,-0.000342521009848205,24648,0.1,0.001,6,6,0,0.5,0.5,3,1
"2766","nonsyn","common",1900,0.0203039988151659,0.141493759477173,0.0550613822341459,6752,0.1,0.001,6,6,0,0.5,0.5,3,1
"2767","syn","rare",2000,0.000250879721880697,0.0239113157767328,-0.754804464121393,94348,0.1,0.001,6,6,0,0.5,0.5,3,1
"2768","nonsyn","rare",2000,0.000249917648399942,0.0250845483170809,-0.870918652200885,254397,0.1,0.001,6,6,0,0.5,0.5,3,1
"2769","syn","int",2000,0.000540519799219186,0.0338066070955571,-0.30505372652019,44825,0.1,0.001,6,6,0,0.5,0.5,3,1
"2770","nonsyn","int",2000,0.000908952455761384,0.042193946970156,-0.484459442524364,45831,0.1,0.001,6,6,0,0.5,0.5,3,1
"2771","syn","common",2000,0.00301810050414702,0.072352982228573,-0.00031504418394686,24596,0.1,0.001,6,6,0,0.5,0.5,3,1
"2772","nonsyn","common",2000,0.0182358736337775,0.137961522512542,0.04351681459868,6679,0.1,0.001,6,6,0,0.5,0.5,3,1
"2773","syn","rare",2500,0.000234959654399673,0.0229260321499069,-0.757016502199534,469444,0.1,0.001,6,6,0,0.5,0.5,3,1
"2774","nonsyn","rare",2500,0.00023611833808699,0.0238950630250831,-0.869499866380404,1269549,0.1,0.001,6,6,0,0.5,0.5,3,1
"2775","syn","int",2500,0.000653890519803208,0.0325982729282003,-0.29451957482158,221757,0.1,0.001,6,6,0,0.5,0.5,3,1
"2776","nonsyn","int",2500,0.000895079076796628,0.0394492476715256,-0.472572518838602,226299,0.1,0.001,6,6,0,0.5,0.5,3,1
"2777","syn","common",2500,0.00301573203727004,0.0682335840076665,-1.53952738629099e-05,121599,0.1,0.001,6,6,0,0.5,0.5,3,1
"2778","nonsyn","common",2500,0.0188365623492523,0.130848615762512,0.0521241043817527,33168,0.1,0.001,6,6,0,0.5,0.5,3,1
"2779","syn","rare",3000,0.000207684710833601,0.021534096387906,-0.756490603111283,464767,0.1,0.001,6,6,0,0.5,0.5,3,1
"2780","nonsyn","rare",3000,0.000213293514258734,0.022409029523223,-0.869033451172302,1257019,0.1,0.001,6,6,0,0.5,0.5,3,1
"2781","syn","int",3000,0.000497827304391377,0.0293149912468584,-0.288251506789875,219635,0.1,0.001,6,6,0,0.5,0.5,3,1
"2782","nonsyn","int",3000,0.000799994653264182,0.0358415453497155,-0.459584002450321,224436,0.1,0.001,6,6,0,0.5,0.5,3,1
"2783","syn","common",3000,0.00316437984912458,0.061889682916022,0.00237094553975197,121027,0.1,0.001,6,6,0,0.5,0.5,3,1
"2784","nonsyn","common",3000,0.0175958954008351,0.117725178975245,0.0502105423856817,33767,0.1,0.001,6,6,0,0.5,0.5,3,1
"2785","syn","rare",3500,0.000194851729373978,0.0203220653184281,-0.754575250529468,462971,0.1,0.001,6,6,0,0.5,0.5,3,1
"2786","nonsyn","rare",3500,0.000194761556664144,0.0211070108747048,-0.868395065537544,1246229,0.1,0.001,6,6,0,0.5,0.5,3,1
"2787","syn","int",3500,0.000471185136676085,0.0268414713906502,-0.279205830124383,218363,0.1,0.001,6,6,0,0.5,0.5,3,1
"2788","nonsyn","int",3500,0.000708950149363523,0.0327294701905516,-0.448998470740253,222946,0.1,0.001,6,6,0,0.5,0.5,3,1
"2789","syn","common",3500,0.0028450913924892,0.0567084220430341,0.000891774262654195,120360,0.1,0.001,6,6,0,0.5,0.5,3,1
"2790","nonsyn","common",3500,0.016539655068806,0.108520808326408,0.0451996207398614,33282,0.1,0.001,6,6,0,0.5,0.5,3,1
"2791","syn","rare",4000,0.000182456296805431,0.0196122312318289,-0.752441198333158,459749,0.1,0.001,6,6,0,0.5,0.5,3,1
"2792","nonsyn","rare",4000,0.000176314577769592,0.0200495542909805,-0.868164537237941,1237926,0.1,0.001,6,6,0,0.5,0.5,3,1
"2793","syn","int",4000,0.000417981017080925,0.0249232214307694,-0.273901271204475,216089,0.1,0.001,6,6,0,0.5,0.5,3,1
"2794","nonsyn","int",4000,0.000704170161827852,0.0308096416682485,-0.437245641050874,220543,0.1,0.001,6,6,0,0.5,0.5,3,1
"2795","syn","common",4000,0.00268092975258195,0.0528979295737272,0.00196892679958887,120161,0.1,0.001,6,6,0,0.5,0.5,3,1
"2796","nonsyn","common",4000,0.0160673567311465,0.102700824712826,0.0454043713120898,33137,0.1,0.001,6,6,0,0.5,0.5,3,1
"2797","syn","rare",4500,0.000159127621303852,0.0182953284145501,-0.754205570713479,455880,0.1,0.001,6,6,0,0.5,0.5,3,1
"2798","nonsyn","rare",4500,0.000163551493079305,0.0192562603801488,-0.868184299360206,1229573,0.1,0.001,6,6,0,0.5,0.5,3,1
"2799","syn","int",4500,0.000415496434448711,0.0238478444460393,-0.267596488451277,215114,0.1,0.001,6,6,0,0.5,0.5,3,1
"2800","nonsyn","int",4500,0.000618172022796987,0.028953123918315,-0.431829537975984,218099,0.1,0.001,6,6,0,0.5,0.5,3,1
"2801","syn","common",4500,0.00242259559578083,0.0496313580181609,0.000640155351170087,118886,0.1,0.001,6,6,0,0.5,0.5,3,1
"2802","nonsyn","common",4500,0.0154333991674516,0.0955230305252989,0.0443493081976191,32911,0.1,0.001,6,6,0,0.5,0.5,3,1
"2803","syn","rare",5000,0.000143223546704746,0.0176818607319802,-0.752323548733102,453091,0.1,0.001,6,6,0,0.5,0.5,3,1
"2804","nonsyn","rare",5000,0.000153978110612278,0.0186288821566569,-0.867714708291806,1221962,0.1,0.001,6,6,0,0.5,0.5,3,1
